Geneid	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.1.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.3.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.4.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.NC.1.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.NC.2.bam	X.home.bio.NCL_OV.clean_data.bam_output.HFLS.sh.NC.3.bam	gene_name	gene_biotype
16940	ENSG00000189410	395	227	256	87	280	73	SH2D5	protein_coding
16941	ENSG00000189419	2	2	2	0	0	6	SPATA41	lncRNA
16942	ENSG00000189420	8	10	2	4	16	10	ZFP92	protein_coding
16943	ENSG00000189423	30	40	30	19	19	28	USP32P3	transcribed_unprocessed_pseudogene
16944	ENSG00000189430	0	0	0	0	0	0	NCR1	protein_coding
16945	ENSG00000189431	0	0	2	0	0	0	RASSF10	protein_coding
16946	ENSG00000189433	0	0	0	0	0	0	GJB4	protein_coding
16947	ENSG00000194297	0	0	0	0	0	0	RNU1-75P	snRNA
16948	ENSG00000194717	0	0	0	0	0	0	MIR494	miRNA
16949	ENSG00000195024	0	0	0	0	0	0	RNU1-15P	snRNA
16950	ENSG00000195401	0	0	0	0	0	0	Y_RNA	misc_RNA
16951	ENSG00000196071	0	0	0	0	0	0	OR2L13	protein_coding
16952	ENSG00000196072	1255	1045	1308	445	725	777	BLOC1S2	protein_coding
16953	ENSG00000196074	62	70	58	69	51	95	SYCP2	protein_coding
16954	ENSG00000196081	10	14	10	6	6	0	ZNF724	protein_coding
16955	ENSG00000196083	538	601	539	719	565	473	IL1RAP	protein_coding
16956	ENSG00000196085	0	0	0	0	0	0	SMIM7P1	processed_pseudogene
16957	ENSG00000196090	0	0	0	0	0	6	PTPRT	protein_coding
16958	ENSG00000196091	0	0	0	0	0	0	MYBPC1	protein_coding
16959	ENSG00000196092	0	0	0	0	0	0	PAX5	protein_coding
16960	ENSG00000196096	0	1	4	1	0	4	SPAG16-DT	lncRNA
16961	ENSG00000196098	0	0	0	0	0	0	OR5K4	protein_coding
16962	ENSG00000196099	0	0	0	0	0	0	OR6M1	protein_coding
16963	ENSG00000196104	0	0	0	0	0	0	SPOCK3	protein_coding
16964	ENSG00000196109	0	0	0	1	0	0	ZNF676	protein_coding
16965	ENSG00000196110	131	219	239	141	193	143	ZNF699	protein_coding
16966	ENSG00000196114	0	1	0	0	1	0	IFITM3P3	processed_pseudogene
16967	ENSG00000196115	0	0	0	0	0	0	ADAM5	transcribed_unitary_pseudogene
16968	ENSG00000196116	467	317	408	274	410	719	TDRD7	protein_coding
16969	ENSG00000196118	13	10	7	8	24	16	CCDC189	protein_coding
16970	ENSG00000196119	0	0	0	0	0	0	OR8A1	protein_coding
16971	ENSG00000196123	662	603	652	545	690	980	KIAA0895L	protein_coding
16972	ENSG00000196126	0	0	0	0	0	0	HLA-DRB1	protein_coding
16973	ENSG00000196131	0	0	0	0	0	0	VN1R2	protein_coding
16974	ENSG00000196132	0	0	0	0	0	0	MYT1	protein_coding
16975	ENSG00000196136	0	0	0	0	0	0	SERPINA3	protein_coding
16976	ENSG00000196139	860	874	1122	544	917	1017	AKR1C3	protein_coding
16977	ENSG00000196141	3550	2626	2901	2033	2178	2434	SPATS2L	protein_coding
16978	ENSG00000196143	0	0	0	0	0	0	OR11H13P	unprocessed_pseudogene
16979	ENSG00000196150	273	287	291	250	288	306	ZNF250	protein_coding
16980	ENSG00000196151	93	84	121	160	162	155	WDSUB1	protein_coding
16981	ENSG00000196152	268	215	179	124	165	166	ZNF79	protein_coding
16982	ENSG00000196154	11762	15491	20629	7302	17969	19580	S100A4	protein_coding
16983	ENSG00000196155	2887	2320	2508	1202	1801	1613	PLEKHG4	protein_coding
16984	ENSG00000196156	0	0	0	0	0	0	KRTAP4-3	protein_coding
16985	ENSG00000196159	5571	6902	7047	3727	3439	2092	FAT4	protein_coding
16986	ENSG00000196166	2	0	6	1	2	6	C8orf86	lncRNA
16987	ENSG00000196167	0	0	0	0	0	0	COLCA1	lncRNA
16988	ENSG00000196169	0	0	0	0	0	0	KIF19	protein_coding
16989	ENSG00000196171	0	0	0	0	0	0	OR6K2	protein_coding
16990	ENSG00000196172	51	42	27	6	31	30	ZNF681	protein_coding
16991	ENSG00000196177	273	379	369	415	328	414	ACADSB	protein_coding
16992	ENSG00000196182	3324	2362	2614	1038	1394	1219	STK40	protein_coding
16993	ENSG00000196183	0	0	2	0	2	0	RPS2P4	processed_pseudogene
16994	ENSG00000196184	0	0	0	0	0	0	OR10J1	protein_coding
16995	ENSG00000196187	1349	1511	1557	1546	1957	2382	TMEM63A	protein_coding
16996	ENSG00000196188	0	0	0	0	0	0	CTSE	protein_coding
16997	ENSG00000196189	64	55	65	46	45	27	SEMA4A	protein_coding
16998	ENSG00000196196	13	15	35	24	38	23	HRCT1	protein_coding
16999	ENSG00000196199	1171	1663	1613	1667	1340	1741	MPHOSPH8	protein_coding
17000	ENSG00000196204	333	287	300	303	293	246	RNF216P1	lncRNA
17001	ENSG00000196205	4720	4007	4461	3656	4034	3147	EEF1A1P5	processed_pseudogene
17002	ENSG00000196208	2	0	0	0	2	4	GREB1	protein_coding
17003	ENSG00000196209	0	0	0	0	0	0	SIRPB2	protein_coding
17004	ENSG00000196214	375	304	460	339	272	344	ZNF766	protein_coding
17005	ENSG00000196218	10	6	7	12	2	21	RYR1	protein_coding
17006	ENSG00000196220	40	26	36	52	41	264	SRGAP3	protein_coding
17007	ENSG00000196224	0	0	0	0	0	0	KRTAP5-3	protein_coding
17008	ENSG00000196227	287	374	326	100	159	197	FAM217B	protein_coding
17009	ENSG00000196228	0	0	0	0	0	0	SULT1C3	protein_coding
17010	ENSG00000196230	0	2	2	0	9	3	TUBB	protein_coding
17011	ENSG00000196233	775	867	770	693	799	833	LCOR	protein_coding
17012	ENSG00000196235	5101	5670	5768	4247	5512	7668	SUPT5H	protein_coding
17013	ENSG00000196236	214	169	185	163	218	227	XPNPEP3	protein_coding
17014	ENSG00000196240	0	0	0	0	0	0	OR2T2	protein_coding
17015	ENSG00000196242	6	12	20	8	8	8	OR2C3	protein_coding
17016	ENSG00000196243	0	0	0	0	0	0	LINC00615	lncRNA
17017	ENSG00000196247	225	239	285	206	192	308	ZNF107	protein_coding
17018	ENSG00000196248	0	0	0	0	0	0	OR10S1	protein_coding
17019	ENSG00000196260	0	0	0	0	0	0	SFTA2	protein_coding
17020	ENSG00000196262	22823	17161	18850	14359	23484	21482	PPIA	protein_coding
17021	ENSG00000196263	257	371	347	453	293	297	ZNF471	protein_coding
17022	ENSG00000196266	0	0	0	0	0	0	OR10J3	polymorphic_pseudogene
17023	ENSG00000196267	82	99	95	73	62	81	ZNF836	protein_coding
17024	ENSG00000196268	235	116	150	124	77	162	ZNF493	protein_coding
17025	ENSG00000196273	0	0	0	0	0	0	LINC00523	lncRNA
17026	ENSG00000196274	0	0	2	0	0	0	Metazoa_SRP	misc_RNA
17027	ENSG00000196275	5	8	23	8	10	23	GTF2IRD2	protein_coding
17028	ENSG00000196277	0	0	0	0	0	0	GRM7	protein_coding
17029	ENSG00000196284	177	125	119	88	86	66	SUPT3H	protein_coding
17030	ENSG00000196289	0	0	0	0	0	0	BECN2	protein_coding
17031	ENSG00000196290	433	330	338	205	314	299	NIF3L1	protein_coding
17032	ENSG00000196295	693	705	829	758	572	513	GARS1-DT	lncRNA
17033	ENSG00000196296	61	80	77	103	78	185	ATP2A1	protein_coding
17034	ENSG00000196301	0	0	0	0	0	0	HLA-DRB9	unprocessed_pseudogene
17035	ENSG00000196302	1	0	2	2	0	3	GUSBP15	unprocessed_pseudogene
17036	ENSG00000196305	3761	3793	3752	3852	4650	3343	IARS1	protein_coding
17037	ENSG00000196312	575	696	746	667	790	880	MFSD14C	transcribed_unprocessed_pseudogene
17038	ENSG00000196313	1509	1781	1927	1877	1877	2176	POM121	protein_coding
17039	ENSG00000196323	872	1222	1133	847	816	960	ZBTB44	protein_coding
17040	ENSG00000196329	0	0	0	0	0	0	GIMAP5	protein_coding
17041	ENSG00000196335	2	0	2	0	0	0	STK31	protein_coding
17042	ENSG00000196337	113	65	65	52	82	79	CGB7	protein_coding
17043	ENSG00000196338	28	36	43	28	10	37	NLGN3	protein_coding
17044	ENSG00000196341	0	0	0	0	0	0	OR8D1	protein_coding
17045	ENSG00000196344	0	0	0	0	0	0	ADH7	protein_coding
17046	ENSG00000196345	0	2	4	2	0	0	ZKSCAN7	protein_coding
17047	ENSG00000196350	0	0	0	0	0	0	ZNF729	protein_coding
17048	ENSG00000196352	518	549	539	1268	1042	795	CD55	protein_coding
17049	ENSG00000196353	27	16	20	41	22	38	CPNE4	protein_coding
17050	ENSG00000196357	108	110	126	104	111	129	ZNF565	protein_coding
17051	ENSG00000196358	117	148	171	269	266	485	NTNG2	protein_coding
17052	ENSG00000196361	0	2	0	0	0	0	ELAVL3	protein_coding
17053	ENSG00000196363	1215	1285	1400	935	1226	1127	WDR5	protein_coding
17054	ENSG00000196364	0	0	0	0	0	0	PRSS29P	transcribed_unprocessed_pseudogene
17055	ENSG00000196365	5795	7181	8863	5079	5998	4201	LONP1	protein_coding
17056	ENSG00000196366	2	4	4	2	16	4	C9orf163	lncRNA
17057	ENSG00000196367	1949	2602	2679	2580	3033	3297	TRRAP	protein_coding
17058	ENSG00000196368	143	201	203	181	191	146	NUDT11	protein_coding
17059	ENSG00000196369	270	285	366	339	263	332	SRGAP2B	protein_coding
17060	ENSG00000196371	202	206	292	186	248	186	FUT4	protein_coding
17061	ENSG00000196372	323	357	459	148	209	224	ASB13	protein_coding
17062	ENSG00000196376	0	0	2	0	0	0	SLC35F1	protein_coding
17063	ENSG00000196378	116	100	99	75	88	141	ZNF34	protein_coding
17064	ENSG00000196381	43	34	54	10	24	36	ZNF781	protein_coding
17065	ENSG00000196383	0	0	0	0	0	0	OR4Q2	polymorphic_pseudogene
17066	ENSG00000196387	36	62	57	48	59	52	ZNF140	protein_coding
17067	ENSG00000196388	125	109	114	118	163	123	INCA1	protein_coding
17068	ENSG00000196390	0	0	0	0	0	0	NA	processed_pseudogene
17069	ENSG00000196391	33	41	54	32	41	42	ZNF774	protein_coding
17070	ENSG00000196395	0	0	0	0	0	2	NA	unprocessed_pseudogene
17071	ENSG00000196396	1461	1549	1601	1426	1822	2038	PTPN1	protein_coding
17072	ENSG00000196403	0	0	0	0	0	0	OR10D1P	unprocessed_pseudogene
17073	ENSG00000196405	877	1041	1164	1143	1051	1253	EVL	protein_coding
17074	ENSG00000196406	0	0	0	0	0	0	SPANXD	protein_coding
17075	ENSG00000196407	1	9	2	7	0	1	THEM5	protein_coding
17076	ENSG00000196408	1	1	3	0	1	0	NOXO1	protein_coding
17077	ENSG00000196411	2444	2894	3111	2186	2748	2635	EPHB4	protein_coding
17078	ENSG00000196415	0	0	0	0	0	0	PRTN3	protein_coding
17079	ENSG00000196417	124	229	260	218	249	267	ZNF765	protein_coding
17080	ENSG00000196418	76	74	90	27	63	57	ZNF124	protein_coding
17081	ENSG00000196419	4793	4758	5263	3189	5217	5421	XRCC6	protein_coding
17082	ENSG00000196420	13	14	15	6	20	15	S100A5	protein_coding
17083	ENSG00000196421	61	55	60	18	30	29	C20orf204	protein_coding
17084	ENSG00000196422	610	724	882	725	1000	729	PPP1R26	protein_coding
17085	ENSG00000196427	2	0	4	4	2	0	NBPF4	protein_coding
17086	ENSG00000196428	4369	4328	4715	2119	2777	1590	TSC22D2	protein_coding
17087	ENSG00000196431	0	2	0	0	0	0	CRYBA4	protein_coding
17088	ENSG00000196433	0	0	0	4	8	0	ASMT	protein_coding
17089	ENSG00000196436	506	306	334	346	301	628	NPIPB15	protein_coding
17090	ENSG00000196437	148	99	102	111	101	142	ZNF569	protein_coding
17091	ENSG00000196440	567	605	588	502	651	691	ARMCX4	protein_coding
17092	ENSG00000196449	183	295	322	117	252	231	YRDC	protein_coding
17093	ENSG00000196453	856	741	816	707	790	774	ZNF777	protein_coding
17094	ENSG00000196455	276	292	374	403	545	731	PIK3R4	protein_coding
17095	ENSG00000196456	290	221	287	120	195	141	ZNF775	protein_coding
17096	ENSG00000196458	430	500	493	733	579	702	ZNF605	protein_coding
17097	ENSG00000196459	128	114	153	139	222	214	TRAPPC2	protein_coding
17098	ENSG00000196460	306	345	505	1072	913	2989	RFX8	protein_coding
17099	ENSG00000196465	1560	1340	1410	754	1035	1121	MYL6B	protein_coding
17100	ENSG00000196466	63	46	67	33	42	43	ZNF799	protein_coding
17101	ENSG00000196468	0	0	0	0	0	0	FGF16	protein_coding
17102	ENSG00000196470	157	200	202	108	83	100	SIAH1	protein_coding
17103	ENSG00000196472	0	0	0	0	0	0	NA	transcribed_unprocessed_pseudogene
17104	ENSG00000196475	0	0	0	0	0	0	GK2	protein_coding
17105	ENSG00000196476	238	244	233	197	223	254	C20orf96	protein_coding
17106	ENSG00000196482	0	0	0	0	0	0	ESRRG	protein_coding
17107	ENSG00000196497	0	0	0	0	0	0	IPO4	protein_coding
17108	ENSG00000196498	8692	7950	8903	9694	10798	10188	NCOR2	protein_coding
17109	ENSG00000196502	4	2	1	0	6	5	SULT1A1	protein_coding
17110	ENSG00000196503	0	2	2	2	0	4	ARL9	protein_coding
17111	ENSG00000196504	1950	2401	2662	2176	2093	2576	PRPF40A	protein_coding
17112	ENSG00000196505	333	255	291	184	252	209	GDAP2	protein_coding
17113	ENSG00000196507	1223	1201	1302	1160	1220	1549	TCEAL3	protein_coding
17114	ENSG00000196510	686	479	526	371	660	673	ANAPC7	protein_coding
17115	ENSG00000196511	12	11	18	6	10	7	TPK1	protein_coding
17116	ENSG00000196517	2598	2340	2554	848	1175	1171	SLC6A9	protein_coding
17117	ENSG00000196526	368	634	614	758	851	962	AFAP1	protein_coding
17118	ENSG00000196531	6306	5628	6538	2539	4030	3464	NACA	protein_coding
17119	ENSG00000196534	0	0	0	0	0	0	OR9K1P	transcribed_unitary_pseudogene
17120	ENSG00000196535	1842	2713	2999	3207	3338	3941	MYO18A	protein_coding
17121	ENSG00000196539	0	0	0	0	0	0	OR2T3	protein_coding
17122	ENSG00000196542	0	0	0	0	0	0	SPTSSB	protein_coding
17123	ENSG00000196544	288	215	227	96	94	117	BORCS6	protein_coding
17124	ENSG00000196547	530	775	838	1184	1319	1876	MAN2A2	protein_coding
17125	ENSG00000196549	2252	4533	4617	16206	9559	5171	MME	protein_coding
17126	ENSG00000196550	15	16	28	6	12	23	FAM72A	protein_coding
17127	ENSG00000196553	0	0	0	0	0	0	CCDC196	protein_coding
17128	ENSG00000196557	46	53	53	21	8	54	CACNA1H	protein_coding
17129	ENSG00000196562	506	421	461	356	417	337	SULF2	protein_coding
17130	ENSG00000196564	0	0	0	0	0	0	BLOC1S6P1	processed_pseudogene
17131	ENSG00000196565	0	0	0	0	0	0	HBG2	protein_coding
17132	ENSG00000196566	0	0	0	0	0	0	NA	lncRNA
17133	ENSG00000196569	2253	2688	2688	2839	2996	4688	LAMA2	protein_coding
17134	ENSG00000196570	0	0	0	0	0	0	PFN3	protein_coding
17135	ENSG00000196576	31087	28467	31944	23175	29102	29922	PLXNB2	protein_coding
17136	ENSG00000196578	0	0	0	0	0	0	OR5AC2	protein_coding
17137	ENSG00000196581	38	54	44	26	16	80	AJAP1	protein_coding
17138	ENSG00000196584	8	31	32	15	46	22	XRCC2	protein_coding
17139	ENSG00000196586	757	734	916	1115	1196	1298	MYO6	protein_coding
17140	ENSG00000196588	2570	2126	2380	1221	1555	1531	MRTFA	protein_coding
17141	ENSG00000196589	0	0	0	0	0	0	MBD3L2B	protein_coding
17142	ENSG00000196591	2810	2922	3143	1662	2042	2225	HDAC2	protein_coding
17143	ENSG00000196593	0	0	0	0	0	0	ANKRD20A19P	transcribed_unprocessed_pseudogene
17144	ENSG00000196597	46	66	66	54	41	53	ZNF782	protein_coding
17145	ENSG00000196600	0	0	0	0	0	0	SLC22A25	protein_coding
17146	ENSG00000196604	0	0	0	0	0	0	POTEF	protein_coding
17147	ENSG00000196605	153	185	194	209	166	198	ZNF846	protein_coding
17148	ENSG00000196611	3090	8428	9137	23350	21874	104926	MMP1	protein_coding
17149	ENSG00000196616	2	10	3	30	45	4	ADH1B	protein_coding
17150	ENSG00000196620	0	0	0	0	0	0	UGT2B15	protein_coding
17151	ENSG00000196628	1929	2726	2771	1694	1997	3853	TCF4	protein_coding
17152	ENSG00000196632	85	87	77	74	78	54	WNK3	protein_coding
17153	ENSG00000196634	0	0	0	2	0	0	LUADT1	lncRNA
17154	ENSG00000196636	92	105	141	96	90	125	SDHAF3	protein_coding
17155	ENSG00000196639	335	358	366	148	359	317	HRH1	protein_coding
17156	ENSG00000196642	3758	3729	4089	1940	2941	3303	RABL6	protein_coding
17157	ENSG00000196646	218	287	288	236	169	225	ZNF136	protein_coding
17158	ENSG00000196652	606	461	633	363	546	603	ZKSCAN5	protein_coding
17159	ENSG00000196653	2	0	8	3	0	2	ZNF502	protein_coding
17160	ENSG00000196655	0	0	0	0	0	0	TRAPPC4	protein_coding
17161	ENSG00000196656	244	184	191	194	211	263	NA	transcribed_processed_pseudogene
17162	ENSG00000196659	61	86	57	57	61	40	TTC30B	protein_coding
17163	ENSG00000196660	0	0	0	0	0	0	SLC30A10	protein_coding
17164	ENSG00000196663	1482	1444	1620	1162	1333	1606	TECPR2	protein_coding
17165	ENSG00000196664	0	0	0	0	0	0	TLR7	protein_coding
17166	ENSG00000196666	0	0	0	0	0	0	FAM180B	protein_coding
17167	ENSG00000196668	6	0	0	13	6	6	LINC00173	lncRNA
17168	ENSG00000196670	289	258	258	365	296	260	ZFP62	protein_coding
17169	ENSG00000196678	166	204	197	104	112	134	ERI2	protein_coding
17170	ENSG00000196683	3653	3260	3751	1152	2215	1478	TOMM7	protein_coding
17171	ENSG00000196684	0	0	4	0	0	0	HSH2D	protein_coding
17172	ENSG00000196689	165	194	159	118	157	199	TRPV1	protein_coding
17173	ENSG00000196693	115	131	111	154	205	199	ZNF33B	protein_coding
17174	ENSG00000196696	296	333	326	307	300	344	PDXDC2P-NPIPB14P	lncRNA
17175	ENSG00000196700	2545	3158	3065	1919	2689	2069	ZNF512B	protein_coding
17176	ENSG00000196704	1577	1318	1458	938	1024	1109	AMZ2	protein_coding
17177	ENSG00000196705	338	373	376	237	209	292	ZNF431	protein_coding
17178	ENSG00000196711	0	0	0	0	0	0	ALKAL1	protein_coding
17179	ENSG00000196712	2109	3029	3182	2877	2737	3027	NF1	protein_coding
17180	ENSG00000196715	1039	1132	1296	1291	1597	1373	VKORC1L1	protein_coding
17181	ENSG00000196724	46	92	70	50	49	86	ZNF418	protein_coding
17182	ENSG00000196730	173	250	259	117	144	80	DAPK1	protein_coding
17183	ENSG00000196734	0	0	0	0	0	0	LCE1B	protein_coding
17184	ENSG00000196735	0	0	0	0	0	0	HLA-DQA1	protein_coding
17185	ENSG00000196739	1704	2512	2554	2757	2693	5354	COL27A1	protein_coding
17186	ENSG00000196741	18	37	30	23	20	25	LINC01560	lncRNA
17187	ENSG00000196743	740	695	862	738	912	1342	GM2A	protein_coding
17188	ENSG00000196747	5	2	8	4	3	12	H2AC13	protein_coding
17189	ENSG00000196748	0	0	0	0	0	0	CLPSL2	protein_coding
17190	ENSG00000196754	184	159	292	39	157	70	S100A2	protein_coding
17191	ENSG00000196756	350	270	385	150	199	239	SNHG17	lncRNA
17192	ENSG00000196757	279	229	317	235	242	319	ZNF700	protein_coding
17193	ENSG00000196758	0	0	0	0	0	0	NA	lncRNA
17194	ENSG00000196767	0	0	0	0	0	0	POU3F4	protein_coding
17195	ENSG00000196772	0	0	0	0	0	0	OR14A16	protein_coding
17196	ENSG00000196776	793	1202	1233	1592	1523	2538	CD47	protein_coding
17197	ENSG00000196778	0	0	0	0	0	0	OR52K1	protein_coding
17198	ENSG00000196781	464	440	517	431	499	501	TLE1	protein_coding
17199	ENSG00000196782	114	202	209	446	402	647	MAML3	protein_coding
17200	ENSG00000196787	6	6	22	5	8	10	H2AC11	protein_coding
17201	ENSG00000196792	1028	1178	1155	864	928	772	STRN3	protein_coding
17202	ENSG00000196793	215	109	145	71	152	110	ZNF239	protein_coding
17203	ENSG00000196796	9	4	4	5	7	13	NPIPB10P	unprocessed_pseudogene
17204	ENSG00000196800	0	0	0	0	0	0	SPINK14	protein_coding
17205	ENSG00000196805	0	0	0	0	0	0	SPRR2B	protein_coding
17206	ENSG00000196810	517	434	584	500	591	646	CTBP1-DT	lncRNA
17207	ENSG00000196811	0	0	0	0	0	2	CHRNG	protein_coding
17208	ENSG00000196812	13	11	19	27	33	46	ZSCAN16	protein_coding
17209	ENSG00000196814	446	301	443	218	222	238	MVB12B	protein_coding
17210	ENSG00000196821	2635	3327	3708	2368	3446	4227	ILRUN	protein_coding
17211	ENSG00000196826	0	0	0	0	0	0	NA	protein_coding
17212	ENSG00000196832	0	0	0	0	0	0	OR11G2	protein_coding
17213	ENSG00000196834	0	0	0	0	1	0	POTEI	protein_coding
17214	ENSG00000196839	538	372	503	161	293	205	ADA	protein_coding
17215	ENSG00000196843	953	971	1099	671	691	1077	ARID5A	protein_coding
17216	ENSG00000196844	0	0	0	0	0	0	PATE2	protein_coding
17217	ENSG00000196850	406	453	591	714	780	794	PPTC7	protein_coding
17218	ENSG00000196859	0	0	0	0	0	0	KRT39	protein_coding
17219	ENSG00000196860	0	6	2	3	0	0	TOMM20L	protein_coding
17220	ENSG00000196862	60	58	68	50	51	49	RGPD4	protein_coding
17221	ENSG00000196865	426	454	462	628	558	583	NHLRC2	protein_coding
17222	ENSG00000196866	0	0	0	0	0	0	H2AC7	protein_coding
17223	ENSG00000196867	249	249	339	278	252	281	ZFP28	protein_coding
17224	ENSG00000196872	2	0	0	0	0	2	CRACDL	protein_coding
17225	ENSG00000196873	138	143	97	85	76	127	CBWD3	protein_coding
17226	ENSG00000196876	977	1285	1235	1362	1388	1154	SCN8A	protein_coding
17227	ENSG00000196878	401	636	562	792	920	1488	LAMB3	protein_coding
17228	ENSG00000196890	0	0	0	0	0	0	H2BU1	protein_coding
17229	ENSG00000196893	0	0	0	0	0	0	NA	lncRNA
17230	ENSG00000196900	0	4	0	0	0	0	TEX43	protein_coding
17231	ENSG00000196911	258	287	270	255	178	205	KPNA5	protein_coding
17232	ENSG00000196912	12	19	27	83	57	67	ANKRD36B	protein_coding
17233	ENSG00000196914	4668	6260	6244	5949	7009	8614	ARHGEF12	protein_coding
17234	ENSG00000196917	0	0	0	0	0	0	HCAR1	protein_coding
17235	ENSG00000196922	401	394	467	328	377	441	ZNF252P	transcribed_unprocessed_pseudogene
17236	ENSG00000196923	14878	9662	10963	6159	8974	6729	PDLIM7	protein_coding
17237	ENSG00000196924	76237	82891	89425	91318	142183	78615	FLNA	protein_coding
17238	ENSG00000196932	131	166	155	34	27	106	TMEM26	protein_coding
17239	ENSG00000196933	0	0	0	3	0	0	RPS26P11	processed_pseudogene
17240	ENSG00000196935	853	956	961	1438	1089	1269	SRGAP1	protein_coding
17241	ENSG00000196937	907	1171	1165	1334	1085	1531	FAM3C	protein_coding
17242	ENSG00000196943	6	6	18	14	5	68	NOP9	protein_coding
17243	ENSG00000196944	0	0	0	0	0	0	OR2T4	protein_coding
17244	ENSG00000196946	0	0	0	0	0	0	ZNF705A	protein_coding
17245	ENSG00000196950	578	850	806	426	419	439	SLC39A10	protein_coding
17246	ENSG00000196951	19	34	30	6	7	12	SCOC-AS1	lncRNA
17247	ENSG00000196954	1281	1049	1068	997	746	911	CASP4	protein_coding
17248	ENSG00000196961	6477	6697	7837	5718	6959	7936	AP2A1	protein_coding
17249	ENSG00000196967	123	139	128	133	107	181	ZNF585A	protein_coding
17250	ENSG00000196968	646	1112	1149	1513	1741	1186	FUT11	protein_coding
17251	ENSG00000196970	0	0	0	0	0	0	NXF4	transcribed_unprocessed_pseudogene
17252	ENSG00000196972	92	114	96	80	69	58	SMIM10L2B	protein_coding
17253	ENSG00000196975	1993	1834	1923	1457	1807	2151	ANXA4	protein_coding
17254	ENSG00000196976	315	386	576	154	225	236	LAGE3	protein_coding
17255	ENSG00000196979	0	2	0	0	0	0	GPRACR	lncRNA
17256	ENSG00000196981	102	103	152	62	66	86	WDR5B	protein_coding
17257	ENSG00000196990	0	0	0	0	0	0	FAM163B	protein_coding
17258	ENSG00000196993	5	3	5	5	1	10	NPIPB9	protein_coding
17259	ENSG00000196998	981	726	858	670	727	1246	WDR45	protein_coding
17260	ENSG00000197006	89	117	103	93	119	288	METTL9	protein_coding
17261	ENSG00000197008	73	54	85	33	75	56	ZNF138	protein_coding
17262	ENSG00000197013	147	152	149	106	84	94	ZNF429	protein_coding
17263	ENSG00000197016	278	336	365	650	577	481	ZNF470	protein_coding
17264	ENSG00000197019	763	555	729	252	699	936	SERTAD1	protein_coding
17265	ENSG00000197020	2	10	5	2	2	0	ZNF100	protein_coding
17266	ENSG00000197021	884	770	832	456	577	684	EOLA2	protein_coding
17267	ENSG00000197023	0	0	0	0	0	0	OR51A6P	unprocessed_pseudogene
17268	ENSG00000197024	407	468	433	497	553	457	ZNF398	protein_coding
17269	ENSG00000197037	638	708	566	332	348	432	ZSCAN25	protein_coding
17270	ENSG00000197038	0	0	0	0	0	0	RBMY1A3P	unprocessed_pseudogene
17271	ENSG00000197043	11604	11231	13354	10302	15604	14690	ANXA6	protein_coding
17272	ENSG00000197044	282	268	323	175	154	138	ZNF441	protein_coding
17273	ENSG00000197045	1677	2232	2642	1262	1806	1662	GMFB	protein_coding
17274	ENSG00000197046	29	15	44	30	47	106	SIGLEC15	protein_coding
17275	ENSG00000197050	104	160	105	74	109	84	ZNF420	protein_coding
17276	ENSG00000197054	22	24	39	12	15	27	ZNF763	protein_coding
17277	ENSG00000197056	225	283	279	270	183	217	ZMYM1	protein_coding
17278	ENSG00000197057	0	0	0	0	0	0	DTHD1	protein_coding
17279	ENSG00000197061	2	0	0	0	0	2	H4C3	protein_coding
17280	ENSG00000197062	221	221	264	242	256	269	ZSCAN26	protein_coding
17281	ENSG00000197063	2154	2614	2830	1580	2004	1905	MAFG	protein_coding
